id,shap,label,group,prediction
61,-0.005743633152578725,1,1,0.7451774
62,-0.06323948013490915,0,1,0.23210713
63,-0.003181668453546764,0,0,0.2701886
64,0.07636916798839055,0,0,0.23987919
65,0.01780326644011442,1,0,0.6837533
66,0.06877321807894297,0,0,0.5389099
67,0.03618660156848615,1,0,0.8747051
68,-0.06037185513007305,0,1,0.3432498
69,-0.04316349238661424,1,1,0.62091845
70,0.032876273736092185,0,0,0.62087846
71,0.06427548172878769,0,0,0.09293041
72,0.05806394199848795,1,0,0.6907043
73,0.06445358618770976,1,0,0.7139385
74,0.019644576635052775,1,0,0.53251225
75,0.060716437245295324,1,0,0.5949745
76,-0.0450286435512704,0,1,0.15661035
77,0.10680864467487636,0,0,0.40778503
78,0.05806394199848795,1,0,0.6907043
79,-0.06518701776357233,0,1,0.32577354
80,-0.047716104142183,1,1,0.34410354
81,0.060716437245295324,0,0,0.5949745
82,-0.0697824918171275,0,1,0.15869403
83,-0.047800546021397335,0,1,0.49197578
84,-0.05070474649445054,0,1,0.061916415
85,-0.05683210336020214,1,1,0.6135398
86,0.15089685136061312,0,0,0.24435325
87,-0.047716104142183,0,1,0.34410354
88,0.08465265226016708,1,0,0.58717936
89,-0.056527676223953785,0,1,0.08813722
90,0.0739361806195022,1,0,0.4128262
91,0.026425469488122636,1,0,0.4163568
92,0.07389022838301285,1,0,0.58727866
93,0.06445358618770976,0,0,0.7139385
94,0.0016604357720087027,1,1,0.6414157
95,0.09117690875764256,0,0,0.07708268
96,0.08278239684793745,0,0,0.54589623
97,-0.047716104142183,0,1,0.34410354
98,0.08278239684793745,0,0,0.54589623
99,-0.05683210336020214,0,1,0.6135398
100,0.048761719741870414,0,0,0.72487855
101,-0.005430265126786321,1,1,0.56690925
102,0.030977660829561143,1,0,0.822234
103,-0.06323948013490915,0,1,0.23210713
104,-0.07779121697120456,0,1,0.25303605
105,-0.08408485766644415,0,1,0.20400292
106,-0.01668158224473424,0,1,0.7728308
107,0.03423915252999343,0,1,0.28807372
108,-0.05207532532544668,0,1,0.49030393
109,-0.007140831471785447,1,1,0.6103498
110,0.030977660829561143,1,0,0.822234
111,-0.00630593621526255,0,1,0.83207434
112,-0.031311891828361894,0,1,0.48114848
113,-0.017682703313164745,0,1,0.68502146
114,0.07389022838301285,1,0,0.58727866
115,0.04229934927531965,0,0,0.442009
116,-0.04316349238661424,1,1,0.62091845
117,0.09143500071231793,1,0,0.6487971
118,-0.05406349659337222,1,1,0.3211336
119,0.05820187025915244,0,0,0.50907755
120,0.05806394199848795,1,0,0.6907043
121,-0.05683210336020214,0,1,0.6135398
122,-0.036028550425682225,1,1,0.4124335
123,-0.07376238632672508,1,1,0.33252338
124,-0.07108617316605778,0,1,0.3065987
125,0.06304910849638765,0,0,0.7180665
126,0.048871863253711616,1,0,0.8283653
127,-0.05406349659337222,0,1,0.3211336
128,-0.07085647204194066,0,1,0.17150679
129,-0.05079037013496071,0,1,0.435576
130,-0.05381777683819813,0,1,0.5885462
131,0.10473222340194584,0,0,0.49641222
132,-0.06867016545153311,0,1,0.56032526
133,0.05806394199848795,0,0,0.6907043
134,-0.06323948013490915,0,1,0.23210713
135,0.07467031012198948,1,0,0.7360593
136,-0.047800546021397335,0,1,0.49197578
137,-0.06867016545153311,0,1,0.56032526
138,0.00011604407302232571,1,1,0.58941174
139,0.048761719741870414,1,0,0.72487855
140,0.030977660829561143,1,0,0.822234
141,0.07939638074981416,1,0,0.368279
142,-0.04507784020082305,0,1,0.09015648
143,-0.05207532532544668,0,1,0.49030393
144,-0.04806173231619965,1,1,0.65153635
145,-0.01668158224473424,1,1,0.7728308
146,-0.025029301914941172,0,0,0.15493946
147,-0.05207532532544668,1,1,0.49030393
148,-0.0053600453591024595,1,1,0.7322246
149,0.02918204151205718,0,0,0.35635656
150,-0.06169832897635424,1,1,0.26748088
151,-0.06867016545153311,1,1,0.56032526
152,0.03618660156848615,0,0,0.8747051
153,0.053432494478012016,1,0,0.853263
154,-0.03374840275303504,1,1,0.65509874
155,0.06557743340486694,0,0,0.39108148
156,-0.013190939040601748,1,1,0.55799264
157,-0.04443825692360303,1,1,0.5706099
158,-0.07779121697120456,0,1,0.25303605
159,-0.04806173231619965,0,1,0.65153635
160,-0.07858722721555557,1,1,0.6195176
161,-0.055529972332473705,1,1,0.1526936
162,-0.04806173231619965,1,1,0.65153635
163,0.048871863253711616,1,0,0.8283653
164,0.15089685136061312,0,0,0.24435325
165,-0.03374840275303504,1,1,0.65509874
166,0.060716437245295324,1,0,0.5949745
167,-0.09375953939558647,0,1,0.15106283
168,0.060716437245295324,1,0,0.5949745
169,-0.047800546021397335,1,1,0.49197578
170,-0.051149165462437536,1,1,0.3333482
171,0.05806394199848795,0,0,0.6907043
172,0.05806394199848795,0,0,0.6907043
173,-0.0804342643997739,1,1,0.15598483
174,0.06304910849638765,1,0,0.7180665
175,-0.05070474649445054,0,1,0.079341225
176,0.10591795758786501,0,0,0.38171712
177,-0.04162161645927456,1,1,0.7116737
178,0.08063903518659049,0,0,0.4692272
179,0.016869416660204577,0,0,0.12809117
180,-0.05683210336020214,1,1,0.6135398
181,-0.05406349659337222,0,1,0.3211336
182,-0.05207532532544668,0,1,0.49030393
183,-0.051149165462437536,1,1,0.3333482
184,-0.013190939040601748,1,1,0.55799264
185,-0.047800546021397335,1,1,0.49197578
186,-0.01895121551696955,1,1,0.82120717
187,-0.007140831471785447,0,1,0.6103498
188,-0.01895121551696955,1,1,0.82120717
189,0.05806394199848795,1,0,0.6907043
190,0.05806394199848795,0,0,0.6907043
191,-0.07779121697120456,0,1,0.25303605
192,-0.05141711644664137,0,1,0.21433458
193,0.017670586586565416,1,0,0.75742257
194,-0.017682703313164745,1,1,0.68502146
195,-0.05381777683819813,0,1,0.5885462
196,-0.04162161645927456,1,1,0.7116737
197,0.062233576198178965,1,0,0.4857623
198,0.06304910849638765,1,0,0.7180665
199,0.0655605036632251,1,0,0.66744363
200,-0.05079037013496071,0,1,0.435576
201,-0.05683210336020214,0,1,0.6135398
202,0.10680864467487636,1,0,0.40778503
203,-0.08357377898589337,1,1,0.45391437
204,0.06475994738629409,0,0,0.55210507
205,-0.06518701776357233,0,1,0.32577354
206,-0.05723438225072255,0,1,0.26917404
207,0.07467031012198948,1,0,0.7360593
208,0.0016604357720087027,1,1,0.6414157
209,-0.04409690013190983,0,1,0.2532102
210,0.048871863253711616,1,0,0.8283653
211,0.08232404344461931,1,0,0.3706907
212,-0.036028550425682225,1,1,0.4124335
213,-0.04806173231619965,1,1,0.65153635
214,0.06445358618770976,0,0,0.7139385
215,0.07931649743035771,0,0,0.4816421
216,0.032876273736092185,1,0,0.62087846
217,-0.04162161645927456,1,1,0.7116737
218,-0.047800546021397335,0,1,0.49197578
219,0.03618660156848615,1,0,0.8747051
220,0.053432494478012016,1,0,0.853263
221,0.007486354648469506,1,1,0.23639092
222,-0.047800546021397335,0,1,0.49197578
223,0.08159693530274689,1,0,0.35895354
224,-0.055529972332473705,0,1,0.1526936
225,0.04302670019618892,0,0,0.053684495
226,0.08278239684793745,0,0,0.54589623
227,-0.01668158224473424,1,1,0.7728308
228,0.03717196841277821,0,0,0.5442039
229,0.060716437245295324,1,0,0.5949745
230,-0.007140831471785447,0,1,0.6103498
231,0.06445358618770976,1,0,0.7139385
232,-0.047800546021397335,1,1,0.49197578
233,-0.04162161645927456,1,1,0.7116737
234,0.030977660829561143,1,0,0.822234
235,-0.08883579960096663,0,1,0.15475895
236,-0.05406349659337222,1,1,0.3211336
237,-0.05381777683819813,1,1,0.5885462
238,0.05806394199848795,1,0,0.6907043
239,-0.055529972332473705,0,1,0.1526936
240,0.01780326644011442,1,0,0.6837533
241,0.053432494478012016,1,0,0.853263
242,0.07153574122717618,1,0,0.35385337
243,-0.07108617316605778,0,1,0.3065987
244,0.06475994738629409,1,0,0.55210507
245,-0.007140831471785447,0,1,0.6103498
246,-0.05381777683819813,1,1,0.5885462
247,-0.06867016545153311,0,1,0.56032526
248,0.03618660156848615,1,0,0.8747051
249,-0.0450286435512704,0,1,0.15661035
250,0.05806394199848795,1,0,0.6907043
251,-0.05406349659337222,0,1,0.3211336
252,0.08655120867664852,0,0,0.297976
253,-0.04125882754627597,0,1,0.14888182
254,-0.047800546021397335,0,1,0.49197578
255,0.07389022838301285,1,0,0.58727866
256,0.030904436224316968,0,0,0.7221097
257,0.05806394199848795,0,0,0.6907043
258,0.007486354648469506,0,1,0.23639092
259,0.030904436224316968,1,0,0.7221097
260,-0.007140831471785447,1,1,0.6103498
261,-0.04316349238661424,1,1,0.62091845
262,-0.05683210336020214,1,1,0.6135398
263,-0.05723438225072255,0,1,0.26917404
264,-0.04125882754627597,0,1,0.14888182
265,0.062324467826272135,1,0,0.26182574
266,-0.05070474649445054,0,1,0.09707327
267,-0.05207532532544668,1,1,0.49030393
268,-0.06494709971394283,1,1,0.6844019
269,0.007486354648469506,0,1,0.23639092
270,0.04302670019618892,0,0,0.04522742
271,0.03618660156848615,1,0,0.8747051
272,-0.08883579960096663,0,1,0.15475895
273,-0.06518701776357233,0,1,0.32577354
274,0.07931649743035771,1,0,0.4816421
275,-0.0804342643997739,0,1,0.15598483
276,-0.05207532532544668,1,1,0.49030393
277,-0.05079037013496071,0,1,0.435576
278,0.05806394199848795,1,0,0.6907043
279,-0.0376144851830976,1,1,0.522709
280,-0.06323948013490915,0,1,0.23210713
281,0.05772937523187704,0,0,0.6152669
282,-0.047716104142183,1,1,0.34410354
283,0.030977660829561143,1,0,0.822234
284,0.053432494478012016,1,0,0.853263
285,-0.007140831471785447,1,1,0.6103498
286,-0.07858722721555557,1,1,0.6195176
287,0.06445358618770976,0,0,0.7139385
288,0.06475994738629409,1,0,0.55210507
289,0.056800096865090376,1,0,0.6668648
290,-0.015333710661245272,0,1,0.31043947
291,0.07243504253181415,0,0,0.45780298
292,-0.06768964020400242,0,1,0.19297004
293,-0.047800546021397335,0,1,0.49197578
294,0.06445358618770976,0,0,0.7139385
295,-0.07082987270664512,0,1,0.18147823
296,-0.0450286435512704,1,1,0.15661035
297,0.05806394199848795,1,0,0.6907043
298,-0.032934605547820316,0,1,0.7198053
299,0.07931649743035771,1,0,0.4816421
300,-0.047716104142183,1,1,0.34410354
301,0.05377156255257462,0,0,0.25319818
302,0.05806394199848795,1,0,0.6907043
303,-0.05207532532544668,1,1,0.49030393
304,-0.021579097814556438,0,1,0.25887874
305,0.07243504253181415,0,0,0.45780298
306,0.08278239684793745,1,0,0.54589623
307,0.01780326644011442,1,0,0.6837533
308,0.06445358618770976,1,0,0.7139385
309,-0.05406349659337222,0,1,0.3211336
310,-0.06037185513007305,0,1,0.3432498
311,0.05772937523187704,1,0,0.6152669
312,-0.02985152097631165,1,1,0.8333302
313,-0.05683210336020214,1,1,0.6135398
314,-0.06518701776357233,1,1,0.32577354
315,0.06962357465511711,1,0,0.5381416
316,-0.026948958568867167,0,1,0.7780599
317,0.06445358618770976,0,0,0.7139385
318,-0.09650421047195458,0,1,0.07757013
319,-0.05683210336020214,0,1,0.6135398
320,-0.047716104142183,0,1,0.34410354
321,0.05820187025915244,0,0,0.50907755
322,0.060716437245295324,0,0,0.5949745
323,-0.0376144851830976,0,1,0.522709
324,-0.0697824918171275,0,1,0.15869403
325,-0.06518701776357233,1,1,0.32577354
326,0.07467031012198948,1,0,0.7360593
327,-0.04162161645927456,1,1,0.7116737
328,-0.036501770962075325,0,1,0.12246352
329,-0.04308521638621825,0,1,0.13266647
330,-0.06768964020400242,0,1,0.19297004
331,-0.005645529414561432,0,1,0.3350479
332,-0.09930116207162487,1,1,0.66613007
333,-0.09864527492352422,0,1,0.45395735
334,0.08063903518659049,0,0,0.4692272
335,-0.05683210336020214,1,1,0.6135398
336,-0.05406349659337222,0,1,0.3211336
337,0.048871863253711616,1,0,0.8283653
338,0.062233576198178965,1,0,0.4857623
339,0.0655605036632251,1,0,0.66744363
340,0.06557743340486694,0,0,0.39108148
341,0.048871863253711616,1,0,0.8283653
342,0.048761719741870414,0,0,0.72487855
343,0.00922045579817921,0,0,0.30300274
344,0.08655120867664852,0,0,0.297976
345,-0.04316349238661424,1,1,0.62091845
346,0.030977660829561143,1,0,0.822234
347,0.06445358618770976,0,0,0.7139385
348,-0.0419930185125248,1,1,0.7257677
349,-0.051149165462437536,0,1,0.3333482
350,0.03618660156848615,1,0,0.8747051
351,-0.04162161645927456,1,1,0.7116737
352,0.07389022838301285,0,0,0.58727866
353,-0.04308521638621825,0,1,0.13266647
354,0.06877321807894297,1,0,0.5389099
355,0.06304910849638765,1,0,0.7180665
356,0.060716437245295324,1,0,0.5949745
357,0.08216875987562572,1,0,0.54479575
358,-0.01246747750196637,1,1,0.81474996
359,0.03618660156848615,1,0,0.8747051
360,-0.06867016545153311,1,1,0.56032526
361,-0.01715552176057961,1,1,0.43125588
362,-0.0628560425449924,0,1,0.2648152
363,-0.06518701776357233,0,1,0.32577354
364,0.06475994738629409,1,0,0.55210507
365,0.048761719741870414,0,0,0.72487855
366,-0.07196226406536213,1,1,0.64411634
367,-0.047800546021397335,0,1,0.49197578
368,0.06557743340486694,0,0,0.39108148
369,0.06475994738629409,1,0,0.55210507
370,0.06962357465511711,1,0,0.5381416
371,0.0739361806195022,0,0,0.4128262
372,-0.05683210336020214,0,1,0.6135398
373,-0.04162161645927456,1,1,0.7116737
374,-0.05723438225072255,0,1,0.26917404
375,0.060716437245295324,0,0,0.5949745
376,0.06475994738629409,0,0,0.55210507
377,0.05806394199848795,1,0,0.6907043
378,-0.04162161645927456,1,1,0.7116737
379,-0.0804342643997739,0,1,0.15598483
380,0.06478824544229134,0,0,0.11670433
381,0.06304910849638765,1,0,0.7180665
382,-0.06518701776357233,0,1,0.32577354
383,0.07467031012198948,0,0,0.7360593
384,-0.05683210336020214,1,1,0.6135398
385,0.07153574122717618,1,0,0.35385337
386,-0.06768964020400242,1,1,0.19297004
387,-0.042239601789953465,1,1,0.49956766
388,-0.047716104142183,0,1,0.34410354
389,-0.047716104142183,0,1,0.34410354
390,-0.0450286435512704,0,1,0.15661035
391,0.06304910849638765,1,0,0.7180665
392,-0.0450286435512704,0,1,0.15661035
393,-0.08373426776447282,1,1,0.567939
394,-0.04162161645927456,1,1,0.7116737
395,0.060716437245295324,1,0,0.5949745
396,-0.057195696633310734,0,1,0.11449641
397,-0.01246747750196637,1,1,0.81474996
398,-0.05406349659337222,1,1,0.3211336
399,0.06877321807894297,0,0,0.5389099
400,0.08232404344461931,1,0,0.3706907
401,-0.08357377898589337,0,1,0.45391437
402,0.12852257006479206,1,0,0.29398283
403,-0.01715552176057961,0,1,0.43125588
404,0.06445358618770976,1,0,0.7139385
405,-0.06169832897635424,0,1,0.26748088
406,-0.01246747750196637,1,1,0.81474996
407,0.056800096865090376,0,0,0.6668648
408,0.05272701932592417,0,0,0.4351809
409,0.053432494478012016,0,0,0.853263
410,0.03618660156848615,1,0,0.8747051
411,-0.06518701776357233,0,1,0.32577354
412,0.010521720878053677,1,0,0.7977335
413,0.08063903518659049,1,0,0.4692272
414,-0.04806173231619965,0,1,0.65153635
415,0.01780326644011442,1,0,0.6837533
416,-0.04806173231619965,1,1,0.65153635
417,0.01780326644011442,1,0,0.6837533
418,-0.05406349659337222,1,1,0.3211336
419,-0.0639393651363795,0,1,0.3929399
420,-0.0639393651363795,0,1,0.3929399
421,-0.04162161645927456,1,1,0.7116737
422,-0.05764072134391503,0,1,0.07990158
423,-0.0053600453591024595,1,1,0.7322246
424,-0.05683210336020214,1,1,0.6135398
425,0.0739361806195022,0,0,0.4128262
426,0.03618660156848615,1,0,0.8747051
427,0.08278239684793745,1,0,0.54589623
428,-0.08357377898589337,0,1,0.45391437
429,0.05806394199848795,1,0,0.6907043
430,-0.047800546021397335,0,1,0.49197578
431,-0.051149165462437536,0,1,0.3333482
432,0.053432494478012016,1,0,0.853263
433,0.08278239684793745,0,0,0.54589623
434,-0.0697824918171275,1,1,0.15869403
435,-0.09622642881868136,0,1,0.27510193
436,0.02664679904150283,1,0,0.3333257
437,0.0016604357720087027,1,1,0.6414157
438,0.019849545971836004,0,0,0.574491
439,-0.05683210336020214,1,1,0.6135398
440,-0.04806173231619965,1,1,0.65153635
441,-0.08404342779875207,0,1,0.24482325
442,-0.04125882754627597,0,1,0.14888182
443,0.062233576198178965,0,0,0.4857623
444,0.10680864467487636,1,0,0.40778503
445,0.060716437245295324,1,0,0.5949745
446,0.05377156255257462,0,0,0.25319818
447,-0.04162161645927456,1,1,0.7116737
448,-0.06785286913766525,0,1,0.05129426
449,0.032876273736092185,0,0,0.62087846
450,-0.022275747264231274,0,1,0.8591958
451,0.03618660156848615,0,0,0.8747051
452,-0.047800546021397335,1,1,0.49197578
453,-0.007140831471785447,1,1,0.6103498
454,-0.04162161645927456,1,1,0.7116737
455,-0.06768964020400242,0,1,0.19297004
456,-0.06518330210854653,1,1,0.20506261
457,0.01907745726089101,1,0,0.72869444
458,0.06877321807894297,0,0,0.5389099
459,-0.04162161645927456,0,1,0.7116737
460,-0.05406349659337222,0,1,0.3211336
461,-0.09890639189332777,0,1,0.10586678
462,0.060716437245295324,0,0,0.5949745
463,-0.05070474649445054,0,1,0.09707327
464,-0.04659154507296303,1,1,0.5393327
465,-0.0450286435512704,1,1,0.15661035
466,-0.05683210336020214,0,1,0.6135398
467,-0.09930116207162487,0,1,0.66613007
468,-0.04806173231619965,1,1,0.65153635
469,-0.01668158224473424,1,1,0.7728308
470,0.06304910849638765,1,0,0.7180665
471,-0.047800546021397335,1,1,0.49197578
472,-0.07779121697120456,1,1,0.25303605
473,-0.01246747750196637,1,1,0.81474996
474,0.043154255382595985,1,0,0.7289067
475,-0.04806173231619965,1,1,0.65153635
476,-0.04806173231619965,0,1,0.65153635
477,-0.07111268708126213,0,1,0.12394123
478,-0.0450286435512704,1,1,0.15661035
479,0.030977660829561143,1,0,0.822234
480,0.06836898742339204,0,0,0.35577643
481,-0.06621175950716797,0,1,0.16045207
482,-0.047716104142183,1,1,0.34410354
483,0.0655605036632251,0,0,0.66744363
484,-0.06518701776357233,1,1,0.32577354
485,-0.06236153662665471,1,1,0.39038932
486,-0.0804342643997739,0,1,0.15598483
487,0.07467031012198948,1,0,0.7360593
488,-0.0639393651363795,0,1,0.3929399
489,0.07467031012198948,0,0,0.7360593
490,-0.04659154507296303,0,1,0.5393327
491,-0.06867016545153311,1,1,0.56032526
492,-0.06037185513007305,1,1,0.3432498
493,-0.04316349238661424,1,1,0.62091845
494,-0.03374840275303504,1,1,0.65509874
495,-0.05723438225072255,1,1,0.26917404
496,-0.09440381580729357,0,1,0.1524463
497,-0.0697824918171275,0,1,0.15869403
498,0.060716437245295324,1,0,0.5949745
499,0.09553327247105976,0,0,0.1362544
500,0.048761719741870414,1,0,0.72487855
501,-0.04162161645927456,1,1,0.7116737
502,0.043154255382595985,1,0,0.7289067
503,-0.047800546021397335,0,1,0.49197578
504,-0.06603615626786169,0,1,0.12794581
505,-0.0419930185125248,1,1,0.7257677
506,-0.05406349659337222,1,1,0.3211336
507,0.060716437245295324,0,0,0.5949745
508,0.048871863253711616,1,0,0.8283653
509,0.06445358618770976,0,0,0.7139385
510,0.06962357465511711,1,0,0.5381416
511,0.05806394199848795,0,0,0.6907043
512,0.053432494478012016,1,0,0.853263
513,0.07243504253181415,1,0,0.45780298
514,-0.047800546021397335,1,1,0.49197578
515,0.060716437245295324,1,0,0.5949745
516,0.07243504253181415,0,0,0.45780298
517,-0.03374840275303504,0,1,0.65509874
518,-0.031311891828361894,0,1,0.48114848
519,-0.06494709971394283,1,1,0.6844019
520,-0.036501770962075325,0,1,0.12246352
521,-0.047800546021397335,1,1,0.49197578
522,-0.04162161645927456,1,1,0.7116737
523,-0.047800546021397335,1,1,0.49197578
524,-0.07858722721555557,1,1,0.6195176
525,-0.0697824918171275,0,1,0.15869403
526,-0.047800546021397335,1,1,0.49197578
527,0.010521720878053677,1,0,0.7977335
528,0.058397015789758776,0,0,0.086025946
529,-0.047800546021397335,0,1,0.49197578
530,0.032883699933477,1,0,0.7752481
531,-0.015333710661245272,0,1,0.31043947
532,-0.005743633152578725,1,1,0.7451774
533,-0.07376238632672508,1,1,0.33252338
534,-0.09440381580729357,1,1,0.1524463
535,-0.01668158224473424,1,1,0.7728308
536,-0.047800546021397335,0,1,0.49197578
537,-0.02869477260912485,1,1,0.5005231
538,-0.055529972332473705,0,1,0.1526936
539,-0.051149165462437536,0,1,0.3333482
540,-0.04460255326442994,0,1,0.29914474
541,0.017670586586565416,0,0,0.75742257
542,-0.007140831471785447,1,1,0.6103498
543,-0.01895121551696955,1,1,0.82120717
544,-0.007140831471785447,0,1,0.6103498
545,-0.06518701776357233,0,1,0.32577354
546,-0.05723438225072255,0,1,0.26917404
547,-0.051149165462437536,0,1,0.3333482
548,-0.05683210336020214,1,1,0.6135398
549,-0.04806173231619965,1,1,0.65153635
550,-0.06768964020400242,0,1,0.19297004
551,0.06445358618770976,1,0,0.7139385
552,0.053432494478012016,1,0,0.853263
553,-0.051149165462437536,1,1,0.3333482
554,-0.031311891828361894,1,1,0.48114848
555,0.08063903518659049,0,0,0.4692272
556,0.07153574122717618,0,0,0.35385337
557,0.06475994738629409,0,0,0.55210507
558,-0.07858722721555557,1,1,0.6195176
559,0.048871863253711616,1,0,0.8283653
560,-0.02869477260912485,1,1,0.5005231
561,0.06445358618770976,1,0,0.7139385
562,-0.05406349659337222,0,1,0.3211336
563,0.08278239684793745,1,0,0.54589623
564,-0.047800546021397335,0,1,0.49197578
565,-0.05067676120443282,0,1,0.10641063
566,-0.0419930185125248,1,1,0.7257677
567,0.06475994738629409,1,0,0.55210507
568,0.00011604407302232571,0,1,0.58941174
569,-0.005743633152578725,1,1,0.7451774
570,0.06877321807894297,1,0,0.5389099
571,-0.047716104142183,0,1,0.34410354
572,-0.01246747750196637,1,1,0.81474996
573,-0.04162161645927456,1,1,0.7116737
574,-0.07179810224592757,0,1,0.055332284
575,-0.05406349659337222,0,1,0.3211336
576,0.007486354648469506,1,1,0.23639092
577,-0.047800546021397335,1,1,0.49197578
578,0.08159693530274689,1,0,0.35895354
579,-0.0804342643997739,0,1,0.15598483
580,-0.04806173231619965,1,1,0.65153635
581,0.023093734686093468,0,0,0.6085315
582,-0.08357377898589337,0,1,0.45391437
583,-0.057195696633310734,1,1,0.11449641
584,0.07389022838301285,0,0,0.58727866
585,0.06445358618770976,1,0,0.7139385
586,0.07467031012198948,1,0,0.7360593
587,-0.0639393651363795,0,1,0.3929399
588,-0.005430265126786321,1,1,0.56690925
589,0.08278239684793745,0,0,0.54589623
590,-0.09890639189332777,0,1,0.10586678
591,-0.05243768385701866,1,1,0.21431111
592,-0.047716104142183,0,1,0.34410354
593,-0.04308521638621825,0,1,0.19217351
594,-0.06037185513007305,0,1,0.3432498
595,-0.09622642881868136,0,1,0.27510193
596,0.08232404344461931,0,0,0.3706907
597,-0.07196226406536213,0,1,0.64411634
598,-0.06236153662665471,1,1,0.39038932
599,0.08216875987562572,0,0,0.54479575
600,-0.04316349238661424,0,1,0.62091845
601,-0.06867016545153311,1,1,0.56032526
602,-0.05723438225072255,0,1,0.26917404
603,0.048871863253711616,1,0,0.8283653
604,-0.06037185513007305,0,1,0.3432498
605,0.07939638074981416,0,0,0.368279
606,0.023093734686093468,0,0,0.6085315
607,-0.05406349659337222,1,1,0.3211336
608,-0.05406349659337222,0,1,0.3211336
609,0.05377156255257462,0,0,0.25319818
610,-0.06236153662665471,0,1,0.39038932
611,0.048761719741870414,1,0,0.72487855
612,-0.03944526509671895,0,1,0.08199425
613,0.05806394199848795,1,0,0.6907043
614,0.048871863253711616,1,0,0.8283653
615,-0.015306918195225819,1,1,0.30104703
616,0.010521720878053677,1,0,0.7977335
617,-0.05406349659337222,0,1,0.3211336
618,-0.0842239512871142,1,1,0.22931227
619,-0.06518701776357233,0,1,0.32577354
620,0.017670586586565416,1,0,0.75742257
621,-0.04162161645927456,0,1,0.7116737
622,-0.06723392564602618,0,1,0.14010887
623,-0.047800546021397335,1,1,0.49197578
624,-0.09890639189332777,0,1,0.10586678
625,-0.031311891828361894,1,1,0.48114848
626,0.05806394199848795,1,0,0.6907043
627,-0.01895121551696955,1,1,0.82120717
628,-0.0450286435512704,1,1,0.15661035
629,-0.005743633152578725,1,1,0.7451774
630,0.07243504253181415,0,0,0.45780298
631,0.062233576198178965,1,0,0.4857623
632,-0.036501770962075325,0,1,0.12246352
633,-0.04316349238661424,1,1,0.62091845
634,0.048761719741870414,0,0,0.72487855
635,-0.04316349238661424,1,1,0.62091845
636,-0.05381777683819813,1,1,0.5885462
637,0.08063903518659049,0,0,0.4692272
638,-0.051149165462437536,1,1,0.3333482
639,0.019644576635052775,0,0,0.53251225
640,-0.0053600453591024595,1,1,0.7322246
641,-0.06323948013490915,0,1,0.23210713
642,0.05806394199848795,0,0,0.6907043
643,0.048761719741870414,0,0,0.72487855
644,-0.0639393651363795,0,1,0.3929399
645,-0.047716104142183,0,1,0.34410354
646,-0.08357377898589337,0,1,0.45391437
647,0.030977660829561143,1,0,0.822234
648,-0.04162161645927456,0,1,0.7116737
