id,shap,label,group,prediction
82,-0.23409873,1,1.0,0.62715536
83,0.050544344,0,0.0,0.5456427
84,-0.24298087,0,1.0,0.0340701
85,-0.19637021,0,1.0,0.0077195126
86,0.03630702,1,0.0,0.6365485
87,0.065875925,0,0.0,0.044661436
88,0.045774717,1,0.0,0.9786825
89,0.052008115,1,0.0,0.49554667
90,-0.26448405,0,1.0,0.08211935
91,0.059695978,0,0.0,0.007988161
92,0.045826267,1,0.0,0.69415915
93,0.047504608,1,0.0,0.99439466
94,-0.27368316,0,1.0,0.29537898
95,-0.20284104,0,1.0,0.00278508
96,0.06407303,0,0.0,0.022275833
97,0.0415283,1,0.0,0.97671777
98,0.05720255,0,0.0,0.0073165107
99,-0.23485093,0,1.0,0.016892962
100,0.042703766,0,0.0,0.22032925
101,0.06396507,0,0.0,0.0116704935
102,0.046050284,1,0.0,0.792017
103,0.04591591,1,0.0,0.75150055
104,-0.1157137,0,1.0,0.09882095
105,-0.21258436,0,1.0,0.010259064
106,0.05045987,0,0.0,0.1483511
107,0.05716834,0,0.0,0.5838642
108,0.048992407,1,0.0,0.431364
109,0.05692083,0,0.0,0.5366008
110,0.058268193,0,0.0,0.007150913
111,-0.18265909,0,1.0,0.002246108
112,0.046958882,0,0.0,0.80818546
113,0.060580328,0,0.0,0.037382245
114,0.040623926,1,0.0,0.56367093
115,0.051383853,0,0.0,0.0022651905
116,-0.13273157,1,1.0,0.7961289
117,-0.18106131,0,1.0,0.0011555156
118,0.042941485,1,0.0,0.3071091
119,0.08073007,0,0.0,0.06012626
120,-0.24012512,0,1.0,0.05669886
121,-0.19230334,0,1.0,0.0042659733
122,0.041310064,0,0.0,0.36423153
123,0.049369518,0,0.0,0.6922966
124,-0.2630314,0,1.0,0.05354355
125,0.047426093,1,0.0,0.7707084
126,0.046147924,0,0.0,0.30246124
127,-0.09794462,0,1.0,0.26347977
128,0.052287947,0,0.0,0.0019755627
129,0.04808947,1,0.0,0.4323857
130,0.04955741,0,0.0,0.36382297
131,-0.22312021,0,1.0,0.00806214
132,0.047862947,0,0.0,0.0017003759
133,-0.25322866,1,1.0,0.18230067
134,0.0875509,0,0.0,0.051878374
135,-0.20451267,0,1.0,0.007844134
136,0.03274793,0,0.0,0.018602867
137,-0.27074662,0,1.0,0.007879039
138,0.046511024,0,0.0,0.163962
139,-0.2899901,0,1.0,0.03216322
140,-0.23910846,0,1.0,0.021029728
141,-0.19620293,0,1.0,0.063984066
142,0.052220084,0,0.0,0.002576821
143,0.055048585,0,0.0,0.41184613
144,0.05802142,0,0.0,0.0070087947
145,0.10601588,0,0.0,0.04508875
146,0.067458756,0,0.0,0.06940888
147,0.08619893,0,0.0,0.13300292
148,-0.2045814,0,1.0,0.0061410163
149,-0.26733863,0,1.0,0.202748
150,-0.19477196,0,1.0,0.018600548
151,0.0529989,1,0.0,0.63568854
152,-0.21638869,0,1.0,0.01199433
153,0.08409875,0,0.0,0.15771183
154,0.1691189,0,0.0,0.2788693
155,0.0449641,0,0.0,0.0013031934
156,-0.299338,0,1.0,0.024891337
157,0.05612037,0,0.0,0.00777576
158,0.035881534,0,0.0,0.1468285
159,0.052639823,1,0.0,0.911652
160,0.06443149,0,0.0,0.07512151
161,0.03854615,1,0.0,0.4376325
162,-0.22166045,0,1.0,0.008166848
163,0.052914582,0,0.0,0.0028353364
164,0.06713798,0,0.0,0.017004484
165,0.04628324,0,0.0,0.0014482815
166,0.043129914,0,0.0,0.65012467
167,0.046922088,1,0.0,0.5310778
168,-0.2569579,0,1.0,0.040831137
169,0.071459934,0,0.0,0.05546113
170,0.04212314,1,0.0,0.06546525
171,0.050593965,1,0.0,0.5353458
172,0.04414913,0,0.0,0.19439079
173,-0.21310541,0,1.0,0.10071078
174,-0.12130334,0,1.0,0.71798676
175,0.041568592,1,0.0,0.56001514
176,-0.20150039,0,1.0,0.015143431
177,0.03823266,0,0.0,0.06307026
178,0.043614555,0,0.0,0.54989827
179,0.05792298,0,0.0,0.6424124
180,0.04151492,0,0.0,0.4973565
181,0.036780845,0,0.0,0.015689358
182,0.07379154,0,0.0,0.048732433
183,-0.23790446,1,1.0,0.98880196
184,0.042452347,1,0.0,0.9866866
185,0.06388204,0,0.0,0.011687104
186,-0.19868672,0,1.0,0.034266647
187,0.051871087,1,0.0,0.8328594
188,-0.24295354,0,1.0,0.04654747
189,-0.25133976,0,1.0,0.020755487
190,-0.21601689,0,1.0,0.0022353258
191,0.03975271,1,0.0,0.9716941
192,0.07460126,0,0.0,0.09040808
193,-0.16060172,1,1.0,0.98132104
194,-0.19238251,0,1.0,0.0013926844
195,0.04784333,0,0.0,0.28425002
196,0.043272253,1,0.0,0.2902644
197,-0.23297822,0,1.0,0.025696117
198,0.047342744,0,0.0,0.30842635
199,0.049045548,1,0.0,0.14551446
200,0.08047586,1,0.0,0.393985
201,-0.28160653,0,1.0,0.05996956
202,0.049173772,0,0.0,0.66861004
203,0.052720908,0,0.0,0.73934966
204,0.0592912,0,0.0,0.011214625
205,0.038067617,0,0.0,0.16621827
206,0.0773788,0,0.0,0.026120394
207,0.043792203,0,0.0,0.13998102
208,-0.24540341,0,1.0,0.015811289
209,-0.21515451,0,1.0,0.0022473147
210,0.043188576,0,0.0,0.090737805
211,-0.31266108,0,1.0,0.01719325
212,-0.26583543,0,1.0,0.02738903
213,0.069061086,0,0.0,0.012919293
214,-0.27496064,0,1.0,0.02844925
215,0.066748224,0,0.0,0.020884875
216,-0.2144952,0,1.0,0.020300753
217,0.064982556,1,0.0,0.23172612
218,0.046601325,0,0.0,0.1662657
219,-0.2551486,0,1.0,0.03101757
220,0.046572197,1,0.0,0.7974698
221,0.049365032,1,0.0,0.81185335
222,0.052976377,0,0.0,0.0039533074
223,0.044268485,1,0.0,0.6740197
224,-0.08537338,0,1.0,0.1691102
225,0.035549976,0,0.0,0.18840007
226,0.074480146,0,0.0,0.022682143
227,0.057356186,1,0.0,0.40343058
228,-0.19714814,0,1.0,0.0075284345
229,0.048728757,1,0.0,0.94699365
230,-0.12006766,1,1.0,0.83216196
231,-0.11538495,0,1.0,0.6261206
232,-0.3095708,0,1.0,0.008717847
233,0.058965214,0,0.0,0.0036251885
234,0.077504106,0,0.0,0.029495284
235,0.039452095,1,0.0,0.14626671
236,-0.18504183,0,1.0,0.0019638278
237,-0.18624936,0,1.0,0.0075451303
238,-0.36919057,0,1.0,0.1733973
239,0.08468075,0,0.0,0.036600474
240,-0.20779286,0,1.0,0.07655822
241,0.057479244,0,0.0,0.4513186
242,0.046046298,0,0.0,0.0014382134
243,0.052388508,0,0.0,0.27049983
244,0.03887396,0,0.0,0.05574478
245,0.04566771,1,0.0,0.6146164
246,0.047751907,1,0.0,0.4314634
247,-0.2413276,0,1.0,0.16764499
248,-0.103423655,1,1.0,0.2860421
249,0.048997317,1,0.0,0.4714843
250,0.046338927,0,0.0,0.001092202
251,0.047306046,0,0.0,0.3366628
252,0.059584077,0,0.0,0.017886335
253,-0.21015307,0,1.0,0.020647252
254,0.0427987,0,0.0,0.20228928
255,0.048613995,1,0.0,0.986027
256,-0.21262714,0,1.0,0.04345321
257,-0.20675577,0,1.0,0.006688826
258,-0.1205714,1,1.0,0.96291196
259,-0.1680835,0,1.0,0.005849972
260,0.0436383,1,0.0,0.9160047
261,-0.27593923,0,1.0,0.06636945
262,-0.27953428,0,1.0,0.14593723
263,0.05040612,0,0.0,0.0021028465
264,0.05162873,1,0.0,0.99332315
265,0.048035037,1,0.0,0.82432014
266,0.09382118,0,0.0,0.068681836
267,-0.18735886,0,1.0,0.023326205
268,0.04853789,0,0.0,0.110045426
269,0.045901604,0,0.0,0.68939567
270,-0.22051327,0,1.0,0.03275966
271,0.066670835,0,0.0,0.26039866
272,0.060125366,0,0.0,0.005478121
273,-0.21517664,0,1.0,0.017054163
274,0.039953995,0,0.0,0.10292504
275,-0.27439946,0,1.0,0.24482717
276,0.053770024,0,0.0,0.0050070356
277,0.082413524,0,0.0,0.13236946
278,0.048447352,1,0.0,0.9892245
279,-0.16337316,0,1.0,0.0025741092
280,0.044352625,1,0.0,0.22778805
281,0.05326958,1,0.0,0.5400932
282,-0.10189747,0,1.0,0.11771082
283,-0.25666344,0,1.0,0.033457346
284,0.06657353,0,0.0,0.039855015
285,-0.23679085,0,1.0,0.043668006
286,0.043788053,1,0.0,0.3613367
287,0.044588096,1,0.0,0.30464116
288,0.06687759,0,0.0,0.029060038
289,0.03940935,1,0.0,0.9833398
290,-0.21393234,1,1.0,0.10292521
291,0.052414883,0,0.0,0.0021596034
292,0.05882965,0,0.0,0.008492098
293,0.04798588,0,0.0,0.29895654
294,-0.16716464,0,1.0,0.008938923
295,-0.2253875,0,1.0,0.024132079
296,-0.28927568,0,1.0,0.009225478
297,0.041672114,0,0.0,0.29368776
298,0.04832428,0,0.0,0.5061481
299,0.076108575,0,0.0,0.071441874
300,-0.20417681,0,1.0,0.022514408
301,0.038777787,0,0.0,0.23114686
302,0.046342976,0,0.0,0.13077268
303,-0.13899976,1,1.0,0.93690115
304,0.04523521,0,0.0,0.26461723
305,0.088509575,0,0.0,0.061936412
306,0.08775771,0,0.0,0.09774029
307,0.06727207,0,0.0,0.024483578
308,0.08610438,0,0.0,0.03511141
309,0.052065864,0,0.0,0.15773907
310,0.049765497,0,0.0,0.3452059
311,0.057141,0,0.0,0.0055394657
312,0.06347139,0,0.0,0.016962985
313,0.10374075,0,0.0,0.45219725
314,0.07019882,0,0.0,0.0029010756
315,0.04693987,0,0.0,0.1651318
316,0.066695064,0,0.0,0.022433173
317,0.04248019,1,0.0,0.98606384
318,0.040027313,1,0.0,0.977489
319,0.058502443,0,0.0,0.008993084
320,-0.16585423,0,1.0,0.0041908594
321,0.09394051,0,0.0,0.15969479
322,0.07727998,0,0.0,0.018085815
323,0.061277673,0,0.0,0.02977622
324,0.039223913,1,0.0,0.64149123
325,0.036709335,0,0.0,0.06932912
326,0.039223913,1,0.0,0.64149123
327,0.042817608,0,0.0,0.07198225
328,0.047215622,1,0.0,0.4100794
329,0.155133,0,0.0,0.027103854
330,0.046237588,1,0.0,0.52551335
331,-0.113361,0,1.0,0.377893
332,0.03741332,0,0.0,0.04521802
333,-0.09083512,0,1.0,0.0740402
334,0.05077912,1,0.0,0.68565196
335,0.048825283,0,0.0,0.6312975
336,0.0870469,1,0.0,0.6827589
337,0.061935008,0,0.0,0.02331743
338,0.039845344,0,0.0,0.13537727
339,0.0545354,0,0.0,0.43116897
340,-0.19371119,0,1.0,0.0034354252
341,-0.27517796,1,1.0,0.34973702
342,-0.27398705,0,1.0,0.03255911
343,-0.20800897,0,1.0,0.007391257
344,0.046046298,0,0.0,0.0014355062
345,0.043576565,1,0.0,0.35697207
346,0.049087252,0,0.0,0.28155416
347,0.08232296,0,0.0,0.043636613
348,-0.18222058,0,1.0,0.0017181974
349,-0.103423655,0,1.0,0.2860421
350,0.06309482,0,0.0,0.007539359
351,0.080915704,0,0.0,0.13232276
352,0.05088583,0,0.0,0.40542945
353,0.08652927,0,0.0,0.06074795
354,-0.27349234,0,1.0,0.19287126
355,0.038764015,0,0.0,0.1259682
356,-0.2875552,0,1.0,0.05296436
357,-0.10323039,0,1.0,0.43927133
358,-0.17201507,0,1.0,0.0024688882
359,0.062986806,0,0.0,0.020854373
360,-0.097381145,1,1.0,0.82394314
361,-0.17974813,0,1.0,0.0015172485
362,-0.19155008,0,1.0,0.0026196002
363,-0.099396266,1,1.0,0.18695612
364,0.06443149,0,0.0,0.07512151
365,0.08634066,0,0.0,0.06894078
366,-0.20783505,0,1.0,0.010177975
367,0.051713027,0,0.0,0.57056206
368,-0.26810044,0,1.0,0.027782328
369,0.037216514,1,0.0,0.5175576
370,0.053221107,1,0.0,0.83506083
371,0.051042065,0,0.0,0.0023215627
372,-0.19966659,0,1.0,0.011599023
373,0.044960562,1,0.0,0.6562044
374,-0.24766596,0,1.0,0.09864539
375,0.035143264,0,0.0,0.036840312
376,0.04867361,1,0.0,0.9852327
377,0.042715184,0,0.0,0.13571711
378,0.040519368,0,0.0,0.13477415
379,0.04232344,0,0.0,0.50561726
380,-0.19809464,0,1.0,0.0100777345
381,-0.2017621,0,1.0,0.0037949786
382,-0.21999143,0,1.0,0.038172014
383,0.045438293,1,0.0,0.99600995
384,0.039848857,0,0.0,0.21005322
385,0.07439348,1,0.0,0.08348914
386,0.046698205,0,0.0,0.07704207
387,-0.17104267,0,1.0,0.003439511
388,0.06893229,0,0.0,0.020148063
389,-0.23179819,0,1.0,0.021687776
390,0.038305372,0,0.0,0.023845006
391,0.044662982,0,0.0,0.0009886416
392,-0.1004535,1,1.0,0.70858556
393,0.06142791,0,0.0,0.01709828
394,-0.22513326,0,1.0,0.011215006
395,0.03972392,0,0.0,0.17073394
396,0.08707511,0,0.0,0.21920677
397,0.057176147,0,0.0,0.014693179
398,0.04847417,1,0.0,0.5053886
399,0.05307686,0,0.0,0.72510797
400,-0.22335878,0,1.0,0.08148381
401,-0.08322804,1,1.0,0.2556535
402,0.05459405,0,0.0,0.008926422
403,0.04532939,1,0.0,0.6922741
404,0.06985553,0,0.0,0.032770727
405,-0.19409876,0,1.0,0.062801346
406,0.041122023,0,0.0,0.05211727
407,-0.113657966,0,1.0,0.49639085
408,0.07076887,0,0.0,0.073704444
409,-0.23915304,0,1.0,0.019192176
410,0.05774096,0,0.0,0.0057397466
411,0.049456794,1,0.0,0.52651787
412,0.05806526,0,0.0,0.006578257
413,0.061933186,0,0.0,0.005481003
414,-0.34740967,0,1.0,0.051688842
415,0.045648206,0,0.0,0.28451192
416,0.037900582,0,0.0,0.03132798
417,-0.19121349,0,1.0,0.0018460792
418,0.053621333,1,0.0,0.5355621
419,0.048930164,1,0.0,0.324406
420,-0.14376636,1,1.0,0.3518424
421,0.04245565,1,0.0,0.3607229
422,-0.103516474,0,1.0,0.37637478
423,0.046169054,0,0.0,0.42905676
424,0.03922941,0,0.0,0.14004223
425,0.07925747,0,0.0,0.022353185
426,0.049847435,0,0.0,0.30478162
427,0.04252355,0,0.0,0.64170283
428,0.110177,0,0.0,0.03531424
429,-0.17764714,0,1.0,0.0077284924
430,-0.14418384,0,1.0,0.3851342
431,0.11249196,0,0.0,0.06031291
432,0.04301903,0,0.0,0.37267148
433,0.053714268,1,0.0,0.98634523
434,-0.09070889,1,1.0,0.61199903
435,0.12310608,1,0.0,0.08423181
436,0.07046479,0,0.0,0.031340662
437,0.068421036,0,0.0,0.061620858
438,-0.19933459,0,1.0,0.010186822
439,-0.25542733,0,1.0,0.09781416
440,0.05010202,0,0.0,0.002222708
441,0.04696151,0,0.0,0.0017008164
442,0.05771098,0,0.0,0.009163066
443,-0.19867621,0,1.0,0.0030163932
444,0.043764923,0,0.0,0.37716076
445,0.037332177,0,0.0,0.17536516
446,0.060707502,0,0.0,0.024338365
447,-0.25218654,0,1.0,0.029751718
448,-0.18259749,0,1.0,0.004389468
449,0.05436592,0,0.0,0.37457192
450,-0.27843237,0,1.0,0.1071835
451,0.046326384,1,0.0,0.9927255
452,-0.2224345,0,1.0,0.01195458
453,0.08974597,0,0.0,0.08872737
454,-0.22894281,0,1.0,0.13428296
455,-0.21208104,0,1.0,0.018801956
456,0.063188836,0,0.0,0.026220512
457,-0.2668556,0,1.0,0.02572247
458,0.05300004,0,0.0,0.0027647533
459,0.050616283,0,0.0,0.0026400338
460,-0.20653011,0,1.0,0.015361411
461,0.058626834,0,0.0,0.0056588
462,0.048123278,0,0.0,0.26256207
463,0.05242101,0,0.0,0.44980714
464,-0.2880742,0,1.0,0.026916377
465,-0.22023422,0,1.0,0.018667152
466,0.057819817,0,0.0,0.01758647
467,0.041329402,0,0.0,0.0021981606
468,0.044609908,0,0.0,0.572329
469,-0.29226965,0,1.0,0.029640468
470,-0.23480216,0,1.0,0.013826558
471,0.11770902,0,0.0,0.07306624
472,0.07514001,0,0.0,0.07384243
473,0.044485476,1,0.0,0.44969553
474,0.06658679,0,0.0,0.04658339
475,-0.18309748,0,1.0,0.005377682
476,0.043478385,1,0.0,0.67971087
477,0.044196516,1,0.0,0.99378055
478,0.05322319,1,0.0,0.9909142
479,0.059780393,0,0.0,0.024541344
480,0.051696938,1,0.0,0.5602502
481,0.11866815,1,0.0,0.12852038
482,-0.12552059,0,1.0,0.28297162
483,0.04343818,1,0.0,0.73792124
484,-0.22179377,0,1.0,0.015337275
485,0.04431014,0,0.0,0.29946336
486,0.04912789,0,0.0,0.6903811
487,-0.29982373,0,1.0,0.03545642
488,0.058692258,0,0.0,0.011484068
489,0.039675616,0,0.0,0.12239352
490,-0.1376299,1,1.0,0.74012345
491,0.046297368,1,0.0,0.98481363
492,0.051027946,0,0.0,0.36793515
493,-0.30052206,0,1.0,0.0132649345
494,0.06719366,0,0.0,0.03902562
495,-0.2233364,0,1.0,0.07855071
496,0.04770829,0,0.0,0.41465482
497,0.0589246,0,0.0,0.08409267
498,-0.2140606,0,1.0,0.011725334
499,0.060156073,0,0.0,0.015794802
500,0.043823402,0,0.0,0.25288895
501,-0.23090431,0,1.0,0.024210444
502,-0.11023624,0,1.0,0.060991194
503,0.037008725,0,0.0,0.41542286
504,0.05021364,0,0.0,0.0019443468
505,0.08293916,0,0.0,0.020253003
506,0.08608242,0,0.0,0.15280351
507,-0.21687257,0,1.0,0.012304095
508,-0.38109142,0,1.0,0.022786072
509,-0.10733316,0,1.0,0.20566082
510,-0.22456808,1,1.0,0.038553774
511,-0.2371656,0,1.0,0.01536695
512,0.041084185,0,0.0,0.18266048
513,-0.113244906,0,1.0,0.34614983
514,0.03627448,0,0.0,0.036047373
515,0.06895557,0,0.0,0.124768525
516,0.05162217,1,0.0,0.59935087
517,0.053597376,1,0.0,0.57436275
518,-0.2017621,0,1.0,0.0037949786
519,0.04974024,1,0.0,0.65742886
520,0.05125488,0,0.0,0.0036254402
521,0.046195768,0,0.0,0.6835231
522,-0.25041267,0,1.0,0.007928612
523,0.062085908,0,0.0,0.023026975
524,0.13066874,0,0.0,0.4312677
525,0.053770024,0,0.0,0.0050070356
526,0.051390428,0,0.0,0.44210964
527,0.052470647,0,0.0,0.0017586371
528,0.042141277,1,0.0,0.88140386
529,-0.18091907,0,1.0,0.10629128
530,0.025689468,1,0.0,0.6818957
531,-0.24586304,0,1.0,0.030772015
532,-0.2510989,0,1.0,0.10900706
533,0.039494976,0,0.0,0.18179367
534,0.05366207,1,0.0,0.37418935
535,0.049259305,0,0.0,0.34535888
536,0.038880438,0,0.0,0.093596786
537,0.07334901,0,0.0,0.073722966
538,-0.19202392,0,1.0,0.001605599
539,0.072897665,0,0.0,0.06585922
540,0.051339928,0,0.0,0.0023818554
541,0.053700883,1,0.0,0.7650278
542,0.10008048,0,0.0,0.37018093
543,0.09209473,1,0.0,0.07974464
544,0.038007505,1,0.0,0.98783046
545,-0.2002818,0,1.0,0.0041980697
546,0.060214013,0,0.0,0.009287298
547,0.045314696,1,0.0,0.98281753
548,0.06244999,0,0.0,0.012809848
549,-0.28816795,0,1.0,0.2222209
550,0.07416315,0,0.0,0.08094639
551,0.052226104,0,0.0,0.0019689915
552,-0.23974346,0,1.0,0.010973832
553,0.04179149,0,0.0,0.05376258
554,0.07219441,0,0.0,0.027393475
555,-0.2891488,0,1.0,0.023426954
556,0.051665448,1,0.0,0.673402
557,0.061175793,0,0.0,0.017858697
558,0.0664725,0,0.0,0.04853656
559,-0.16035317,0,1.0,0.0012710249
560,-0.26623496,0,1.0,0.31883436
561,0.05844939,0,0.0,0.00926642
562,0.037107427,0,0.0,0.08049534
563,0.057120368,0,0.0,0.010842391
564,-0.15294862,0,1.0,0.0050302274
565,0.07380851,0,0.0,0.037242685
566,0.044128183,0,0.0,0.1995065
567,0.041583743,0,0.0,0.19351898
568,0.0570824,0,0.0,0.7466582
569,0.051158026,1,0.0,0.99574643
570,-0.1787651,0,1.0,0.0026837385
571,-0.28184763,0,1.0,0.009110731
572,-0.31924078,0,1.0,0.010728764
573,0.041070748,0,0.0,0.29642987
574,0.1052758,0,0.0,0.025469195
575,0.059515778,0,0.0,0.019126398
576,0.04989403,1,0.0,0.29957712
577,0.04814169,0,0.0,0.33412457
578,0.039916556,1,0.0,0.40238836
579,0.046186637,1,0.0,0.37201598
580,-0.25283676,0,1.0,0.015150786
581,-0.26341733,0,1.0,0.012265867
582,0.047588833,1,0.0,0.98958683
583,-0.103825755,1,1.0,0.54058075
584,0.050082795,0,0.0,0.32798722
585,-0.16088942,0,1.0,0.0012275846
586,0.057930272,0,0.0,0.0061540827
587,0.040359486,1,0.0,0.99300885
588,0.052659087,0,0.0,0.21380717
589,0.04709566,1,0.0,0.7803519
590,0.061111834,0,0.0,0.045541134
591,0.048930164,0,0.0,0.324406
592,0.051042065,0,0.0,0.0023248363
593,0.047819465,1,0.0,0.9354668
594,0.044107273,0,0.0,0.3000681
595,0.09170079,1,0.0,0.5125136
596,-0.2451831,0,1.0,0.017584106
597,0.039456714,0,0.0,0.09628566
598,0.04040907,1,0.0,0.5290876
599,0.046852082,0,0.0,0.001670495
600,0.055737767,0,0.0,0.011682252
601,0.040049788,1,0.0,0.7113217
602,-0.25174105,0,1.0,0.101966545
603,-0.18668036,0,1.0,0.0037105496
604,-0.23385671,0,1.0,0.0144251175
605,0.045734342,0,0.0,0.26447847
606,0.046041038,0,0.0,0.091162145
607,0.044779513,1,0.0,0.27463046
608,0.043710027,1,0.0,0.14480084
609,0.09034814,0,0.0,0.3751313
610,0.06433642,0,0.0,0.026919317
611,0.09482735,0,0.0,0.19686659
612,-0.20183773,0,1.0,0.0028922283
613,-0.22806127,1,1.0,0.97434765
614,0.038408406,0,0.0,0.074864306
615,0.044912476,1,0.0,0.28234118
616,0.05563616,0,0.0,0.0029742392
617,0.08550406,0,0.0,0.1551714
618,0.047290664,0,0.0,0.0018650078
619,0.039223913,1,0.0,0.64149123
620,0.058325995,1,0.0,0.49779946
621,-0.21342023,0,1.0,0.0018779016
622,0.046126585,0,0.0,0.0014498498
623,0.042298693,0,0.0,0.19562507
624,0.07058313,0,0.0,0.05069071
625,0.11501955,0,0.0,0.18253383
626,0.05782853,0,0.0,0.04199503
627,0.042513363,1,0.0,0.3781901
628,0.040210005,1,0.0,0.19201306
629,0.07747578,0,0.0,0.01138989
630,-0.1828335,0,1.0,0.0014440914
631,-0.21012771,0,1.0,0.04102987
632,-0.16051456,0,1.0,0.69887275
633,0.08224816,0,0.0,0.21320489
634,0.051615037,0,0.0,0.004535537
635,0.04700366,0,0.0,0.2542651
636,-0.20401841,0,1.0,0.0054163807
637,0.048825376,0,0.0,0.5372426
638,0.050103057,0,0.0,0.003129925
639,-0.17754848,0,1.0,0.005263291
640,0.087110646,1,0.0,0.36440006
641,0.042117584,1,0.0,0.94625956
642,-0.19943276,0,1.0,0.039440174
643,-0.19182365,0,1.0,0.0014098744
644,0.0840138,0,0.0,0.24936502
645,-0.32498857,0,1.0,0.06538066
646,0.04706672,0,0.0,0.0015483601
647,0.03921324,0,0.0,0.22975641
648,-0.2414721,1,1.0,0.985786
649,-0.25046295,1,1.0,0.2688144
650,0.0415227,0,0.0,0.08423291
651,0.09162264,0,0.0,0.06759099
652,0.047656283,0,0.0,0.26054654
653,0.050013386,0,0.0,0.0019353597
654,0.0386758,0,0.0,0.4656658
655,-0.25111923,0,1.0,0.025948346
656,0.046507668,0,0.0,0.6452886
657,-0.24386686,0,1.0,0.04838033
658,-0.21285363,0,1.0,0.009792708
659,0.040408105,0,0.0,0.16836695
660,-0.20870203,0,1.0,0.002513182
661,-0.18946168,0,1.0,0.0017291278
662,0.04385051,1,0.0,0.7467849
663,0.06441086,0,0.0,0.014275391
664,0.04742819,0,0.0,0.25249505
665,0.07079182,0,0.0,0.081300385
666,0.053569764,1,0.0,0.5500984
667,0.047403794,1,0.0,0.9933187
668,-0.15538698,0,1.0,0.39386287
669,-0.16716288,0,1.0,0.0024132002
670,0.036923937,0,0.0,0.080629505
671,-0.1705452,0,1.0,0.0028056682
672,-0.26911256,0,1.0,0.042371053
673,0.04102935,0,0.0,0.396681
674,-0.16048077,0,1.0,0.0031818168
675,0.04101969,0,0.0,0.23523109
676,-0.24885195,0,1.0,0.026180627
677,0.04792265,0,0.0,0.69981253
678,-0.3011529,0,1.0,0.0065520466
679,0.045806494,1,0.0,0.6828916
680,-0.16778302,0,1.0,0.0019570664
681,0.050532736,0,0.0,0.3189734
682,-0.22970788,1,1.0,0.98913854
683,0.057689935,0,0.0,0.01015108
