priors_count,age_cat_25_45,age_cat_Greaterthan45,age_cat_Lessthan25,race_African_American,race_Caucasian,sex_Female,sex_Male,c_charge_degree_M,c_charge_degree_F
0.13142483177542252,-0.018269511855689004,-0.021333849109157633,0.044578672684313835,0.05806394199848795,0.0,0.012383229463860052,0.0,-0.037943948491542735,0.0
0.1338024222991443,-0.012709351877003281,-0.024221949440994824,0.04763296471912479,0.06445358618770976,0.0,0.012453185418562327,0.0,0.0543075115316922,0.0
0.07864333623462808,-0.03033423489177353,-0.04472641865903952,0.05787544978136119,0.019644576635052778,0.0,-0.07513718407625108,0.0,-0.037924819510634304,0.0
0.08784361395489246,-0.023347347476612018,-0.028884388362127495,0.04955268010112207,0.060716437245295324,0.0,0.018649193675973647,0.0,-0.03135266366022685,0.0
-0.1260252356261584,-0.013298823862231435,-0.039493494990383356,-0.27549806202729893,-0.0450286435512704,0.0,0.01384226285025253,0.0,-0.015247957725117573,0.0
-0.2669258349378869,0.021344090717724695,-0.0514798242972532,0.0599968436907149,0.10680864467487636,0.0,0.030430616789761084,0.0,0.022347273956163205,0.0
0.13142483177542252,-0.018269511855689004,-0.021333849109157633,0.044578672684313835,0.05806394199848795,0.0,0.012383229463860052,0.0,-0.037943948491542735,0.0
-0.2427451989228875,0.011345286697586714,-0.05732650713927852,0.04793715448889754,-0.06518701776357232,0.0,0.010038052360873241,0.0,-0.008170135419302844,0.0
-0.054362947986000415,-0.012535993260664591,-0.03397861683398755,0.06443369315312658,-0.047716104142183,0.0,0.008260556958422094,0.0,-0.02828825860903885,0.0
0.08784361395489246,-0.023347347476612018,-0.028884388362127495,0.04955268010112207,0.060716437245295324,0.0,0.018649193675973647,0.0,-0.03135266366022685,0.0
-0.39695847523888,0.001128345860260191,-0.061005965860708306,0.02652622722476101,-0.0697824918171275,0.0,0.014293543767711178,0.0,-0.04220004706585031,0.0
0.19145342267619708,0.0022407680111529694,-0.0337358327240734,-0.25725360195241664,-0.04780054602139733,0.0,0.0185031485494526,0.0,-0.02443740457973219,0.0
-0.49868149399576317,-0.0018780149544501499,-0.024584135838907093,0.009664498922670127,-0.05070474649445054,0.0,0.008388913439997127,0.0,-0.03997896966514442,0.0
0.08938954303957923,-0.022212310304837026,-0.03081500553035424,0.051406161826056875,-0.05683210336020214,0.0,-0.0035732426882074935,0.0,0.029320817486289827,0.0
-0.47274002615432364,-0.005239471246074463,-0.08117552097536511,0.03698802933472298,0.15089685136061312,0.0,0.02509461721281293,0.0,-0.00175542303272956,0.0
-0.054362947986000415,-0.012535993260664591,-0.03397861683398755,0.06443369315312658,-0.047716104142183,0.0,0.008260556958422094,0.0,-0.02828825860903885,0.0
-0.03402822115925477,0.025443668303522377,0.12815021280849423,0.06429405773941632,0.08465265226016708,0.0,-0.0005271187782468791,0.0,0.04011372981912792,0.0
-0.4759377624210927,-0.0025042884065772054,-0.03459620629189996,0.012965349944884503,-0.056527676223953785,0.0,0.010986552669293359,0.0,-0.046520732356003895,0.0
-0.26486093594124405,0.017574515589471845,-0.06498202164470278,0.055590382067002064,0.0739361806195022,0.0,0.022974791927146052,0.0,-0.010875627348484686,0.0
-0.037875038087348926,-0.024375185224934478,-0.04626197352720232,0.06699901503681492,0.026425469488122633,0.0,-0.08741490421736384,0.0,-0.05539565731812892,0.0
0.07901242499040353,-0.02047796778405299,-0.027161946542284134,0.0481827642669877,0.07389022838301285,0.0,0.017292807801162425,0.0,0.04473066518633353,0.0
0.1338024222991443,-0.012709351877003281,-0.024221949440994824,0.04763296471912479,0.06445358618770976,0.0,0.012453185418562327,0.0,0.0543075115316922,0.0
0.21229470782014334,-0.007907068093368113,-0.051612217543546786,-0.3278363802449568,0.0016604357720087027,0.0,-0.04090560346912017,0.0,0.047745913400562806,0.0
-0.39750289532662536,0.009525701919818252,-0.06631371270713228,0.037728293889600244,0.09117690875764257,0.0,-0.053708283034733774,0.0,-0.05417866784943718,0.0
0.034160999746114536,-0.011987934126220517,-0.0223086532348782,0.0575023115788005,0.08278239684793745,0.0,0.018695317465409086,0.0,0.06729401424968753,0.0
-0.054362947986000415,-0.012535993260664591,-0.03397861683398755,0.06443369315312658,-0.047716104142183,0.0,0.008260556958422094,0.0,-0.02828825860903885,0.0
0.034160999746114536,-0.011987934126220517,-0.0223086532348782,0.0575023115788005,0.08278239684793745,0.0,0.018695317465409086,0.0,0.06729401424968753,0.0
0.08938954303957923,-0.022212310304837026,-0.03081500553035424,0.051406161826056875,-0.05683210336020214,0.0,-0.0035732426882074935,0.0,0.029320817486289827,0.0
0.09331205981295891,0.0384912560736555,0.10695851918198025,0.04830087685579926,0.04876171974187041,0.0,0.005469367622698258,0.0,-0.02610110119318557,0.0
0.16260826848410853,0.010122454702529093,-0.05221061725286818,-0.2994066612292072,-0.005430265126786321,0.0,-0.013976819457563539,0.0,-0.04308256288561365,0.0
0.16171319765133052,-0.01465151977898147,-0.038520594772756676,0.06467662002248048,0.030977660829561146,0.0,-0.05570021596974183,0.0,0.054886006815662365,0.0
-0.4135693302210005,-0.0024070865464327217,-0.054869229581871085,0.02495868780218692,-0.06323948013490915,0.0,0.004570377220319956,0.0,-0.0378955966915553,0.0
-0.4283355294403519,0.006222841604906809,-0.05789795125653522,0.024952292762044706,-0.07779121697120456,0.0,0.019376332495532514,0.0,-0.0238915607790667,0.0
-0.3534266646105405,0.002639430795336781,-0.059659350009899456,0.038195169498522794,-0.08408485766644415,0.0,0.01226177553854041,0.0,0.010206549982926819,0.0
0.16014925579698816,-0.014173751523866192,-0.026250198460799744,0.05637309503261528,-0.01668158224473424,0.0,-0.013634348292623867,0.0,-0.03912121994335187,0.0
-0.29532894427376366,0.02570318452363881,-0.05860323171216009,0.052303811014343095,0.03423915252999343,0.0,-0.011224043597090052,0.0,-0.013127880317972941,0.0
-0.013011946798438702,-0.019216125636798028,-0.026959237351970245,0.0578861990618368,-0.05207532532544668,0.0,0.005776170990071748,0.0,-0.035893491649025264,0.0
0.1710058641594399,-0.007119253212552706,-0.038553818856447514,-0.29786291115365104,-0.007140831471785447,0.0,-0.06266206787586032,0.0,-0.037377372716577734,0.0
0.16171319765133052,-0.01465151977898147,-0.038520594772756676,0.06467662002248048,0.030977660829561146,0.0,-0.05570021596974183,0.0,0.054886006815662365,0.0
0.12621999137790482,0.03712431381048608,0.12691417970368613,0.04967342997886649,-0.00630593621526255,0.0,0.01827962094078477,0.0,-0.02306050183008934,0.0
-0.18438832393763296,-0.007455909317195403,-0.05754220641422143,0.05183154902521814,-0.031311891828361894,0.0,-0.03941644579084572,0.0,-0.023314440859570476,0.0
0.0355179244195655,-0.00944072429390983,-0.02995607874114835,0.06907084459286192,-0.017682703313164745,0.0,-0.0004678244227444112,0.0,0.0658027414731773,0.0
0.07901242499040353,-0.02047796778405299,-0.027161946542284134,0.0481827642669877,0.07389022838301285,0.0,0.017292807801162425,0.0,0.04473066518633353,0.0
-0.06010292525825574,-0.017638266330523934,-0.05209483603923069,0.07283359565453884,0.04229934927531965,0.0,-0.06646608432284318,0.0,-0.03878796066877924,0.0
0.09798743443024885,-0.02277276044012336,-0.0327960020178947,0.0536183169814688,-0.04316349238661424,0.0,0.0025084681818354983,0.0,-0.023557867749602023,0.0
0.012262924887874711,0.027353362384929813,0.09851831797677114,0.05488232130414158,0.09143500071231793,0.0,0.002451495761428108,0.0,0.04667687671513141,0.0
0.10186525366219178,0.004243035438714433,-0.042952598595319455,-0.28052762199242276,-0.054063496593372215,0.0,0.004524124980272033,0.0,-0.03134612658841193,0.0
-0.1525116930192944,-0.009032271843275753,0.24831533488738303,0.05559496818906826,0.05820187025915244,0.0,0.018469039133778568,0.0,-0.015198827869142912,0.0
0.13142483177542252,-0.018269511855689004,-0.021333849109157633,0.044578672684313835,0.05806394199848795,0.0,0.012383229463860052,0.0,-0.037943948491542735,0.0
0.08938954303957923,-0.022212310304837026,-0.03081500553035424,0.051406161826056875,-0.05683210336020214,0.0,-0.0035732426882074935,0.0,0.029320817486289827,0.0
-0.26069336920340525,0.012315318658127405,-0.06353613169829121,0.050545728964363865,-0.036028550425682225,0.0,-0.03626826655612827,0.0,-0.005290598838479556,0.0
-0.2624356696022161,0.014925672900916554,0.24897356408666627,0.05025222978571887,-0.07376238632672508,0.0,0.012520427222230684,0.0,-0.01724346290663986,0.0
-0.3435589527671962,0.012723149189835225,-0.06660970772296794,0.04433286083391327,-0.07108617316605778,0.0,0.0055977602743452785,0.0,-0.022435187358837667,0.0
0.07663978368195315,0.03290701815613811,0.1029801761288953,0.04270389162865646,0.06304910849638765,0.0,-0.00030911863603589674,0.0,0.03892923199443894,0.0
0.09314068763513195,0.03594242705293003,0.08763487369711162,0.04821950128906012,0.048871863253711616,0.0,0.009182262403964612,0.0,-0.04855170635338939,0.0
0.10186525366219178,0.004243035438714433,-0.042952598595319455,-0.28052762199242276,-0.054063496593372215,0.0,0.004524124980272033,0.0,-0.03134612658841193,0.0
-0.7345970033268026,0.004987877932339275,0.12486234293641087,0.023169393418891442,-0.07085647204194066,0.0,0.014008452873093345,0.0,0.09566629933172409,0.0
0.20789162303946626,-0.003890907362159968,-0.042867794603620626,-0.28232251074672665,-0.05079037013496071,0.0,0.011467525347232803,0.0,0.0286194657626694,0.0
-0.04762647607463067,0.03490833939806354,0.14167113120972125,0.07183773458965446,-0.053817776838198134,0.0,-0.0063353251555316095,0.0,-0.016192132129429288,0.0
-0.19173859340923927,0.008881548575076585,0.2305278172005008,0.049108667877685225,0.10473222340194585,0.0,0.0070324467463986655,0.0,0.04016075844699159,0.0
0.014030783976231729,-0.010688236744875823,-0.02109715377180852,0.060715035357469666,-0.06867016545153311,0.0,-0.0005690676498524938,0.0,0.05011563374357413,0.0
0.13142483177542252,-0.018269511855689004,-0.021333849109157633,0.044578672684313835,0.05806394199848795,0.0,0.012383229463860052,0.0,-0.037943948491542735,0.0
-0.4135693302210005,-0.0024070865464327217,-0.054869229581871085,0.02495868780218692,-0.06323948013490915,0.0,0.004570377220319956,0.0,-0.0378955966915553,0.0
0.012191752414582403,0.041369044894351746,0.1090211775558115,0.05762322286318538,0.07467031012198948,0.0,0.008733076802420425,0.0,-0.031682678269601784,0.0
0.19145342267619708,0.0022407680111529694,-0.0337358327240734,-0.25725360195241664,-0.04780054602139733,0.0,0.0185031485494526,0.0,-0.02443740457973219,0.0
0.014030783976231729,-0.010688236744875823,-0.02109715377180852,0.060715035357469666,-0.06867016545153311,0.0,-0.0005690676498524938,0.0,0.05011563374357413,0.0
0.2236888792337522,0.012009083317811843,-0.04981017906845546,-0.28196369376558417,0.0001160440730223257,0.0,0.009307202444942462,0.0,0.060246789010591856,0.0
0.09331205981295891,0.0384912560736555,0.10695851918198025,0.04830087685579926,0.04876171974187041,0.0,0.005469367622698258,0.0,-0.02610110119318557,0.0
0.16171319765133052,-0.01465151977898147,-0.038520594772756676,0.06467662002248048,0.030977660829561146,0.0,-0.05570021596974183,0.0,0.054886006815662365,0.0
-0.16155704772175014,0.0038627748591628934,-0.039696936286826606,0.05856731412151871,0.07939638074981416,0.0,0.026653287258497516,0.0,0.04984452669215429,0.0
-0.47764918124019756,-0.001430873190450064,-0.024076348024583787,0.009630716750788968,-0.04507784020082305,0.0,-0.024872582764944064,0.0,-0.036122423486449444,0.0
-0.013011946798438702,-0.019216125636798028,-0.026959237351970245,0.0578861990618368,-0.05207532532544668,0.0,0.005776170990071748,0.0,-0.035893491649025264,0.0
0.16384360470739207,-0.014597001175225747,-0.027273278177755166,0.05087297126199898,-0.04806173231619965,0.0,-0.00131364404712047,0.0,0.04642519377260665,0.0
0.16014925579698816,-0.014173751523866192,-0.026250198460799744,0.05637309503261528,-0.01668158224473424,0.0,-0.013634348292623867,0.0,-0.03912121994335187,0.0
-0.36838591967325907,0.013765832719439645,-0.06325907370697605,0.04077825887396476,-0.025029301914941175,0.0,-0.04374073183889059,0.0,-0.023509234165649647,0.0
-0.013011946798438702,-0.019216125636798028,-0.026959237351970245,0.0578861990618368,-0.05207532532544668,0.0,0.005776170990071748,0.0,-0.035893491649025264,0.0
0.11614281663227272,-0.02611583466213356,-0.03953152779581197,0.05687631735352214,-0.005360045359102459,0.0,-0.009829343164400959,0.0,-0.033008927177929526,0.0
-0.3800859136339689,3.3332761224432046e-05,0.26410066832799467,0.05580597264732214,0.029182041512057184,0.0,0.013989424384518277,0.0,-0.04332158495804865,0.0
-0.46035149459700414,-0.010943323865667334,-0.053584585169219066,0.012425077259717851,-0.061698328976354244,0.0,0.011256399540311917,0.0,-0.03270371979840189,0.0
0.014030783976231729,-0.010688236744875823,-0.02109715377180852,0.060715035357469666,-0.06867016545153311,0.0,-0.0005690676498524938,0.0,0.05011563374357413,0.0
0.10404698299459567,0.020602879884420194,0.11421548510212329,0.045458718155535725,0.036186601568486146,0.0,-0.010902974869356754,0.0,0.06983352849691676,0.0
0.10195676623870684,0.022392008165756722,0.09466062384452002,0.03980351695747553,0.05343249447801202,0.0,0.0019666561547843717,0.0,0.06015674146702847,0.0
0.11274106075734112,0.036223382220094136,0.09933548422474323,0.050887090112673485,-0.03374840275303504,0.0,0.0029492465294615757,0.0,-0.03732723185743291,0.0
-0.15924843153825072,-0.0037567715427744624,-0.0437591763275482,0.050903728957139044,0.06557743340486694,0.0,0.01891582459320008,0.0,-0.035486699621761576,0.0
-0.012340908003176531,-0.018983025798114662,-0.03766712560437863,0.06746144069053718,-0.013190939040601748,0.0,-0.023676350737108116,0.0,-0.04693016380914046,0.0
-0.3337067594312957,0.015029027202684859,-0.06148560025583981,0.04765062990247229,-0.04443825692360303,0.0,-0.040080041331273936,0.0,-0.01085454067427473,0.0
-0.4283355294403519,0.006222841604906809,-0.05789795125653522,0.024952292762044706,-0.07779121697120456,0.0,0.019376332495532514,0.0,-0.0238915607790667,0.0
0.16384360470739207,-0.014597001175225747,-0.027273278177755166,0.05087297126199898,-0.04806173231619965,0.0,-0.00131364404712047,0.0,0.04642519377260665,0.0
-0.4919668829673154,-0.012466295022264486,0.27617562216308267,0.04344593707309517,-0.07858722721555556,0.0,0.022853309882723067,0.0,-0.003932870513356223,0.0
-0.04815649465558943,-0.0040115001335879665,-0.03297450393408538,-0.2785256031509944,-0.055529972332473705,0.0,0.01688517273050935,0.0,-0.02426223522820844,0.0
0.16384360470739207,-0.014597001175225747,-0.027273278177755166,0.05087297126199898,-0.04806173231619965,0.0,-0.00131364404712047,0.0,0.04642519377260665,0.0
0.09314068763513195,0.03594242705293003,0.08763487369711162,0.04821950128906012,0.048871863253711616,0.0,0.009182262403964612,0.0,-0.04855170635338939,0.0
-0.47274002615432364,-0.005239471246074463,-0.08117552097536511,0.03698802933472298,0.15089685136061312,0.0,0.02509461721281293,0.0,-0.00175542303272956,0.0
0.11274106075734112,0.036223382220094136,0.09933548422474323,0.050887090112673485,-0.03374840275303504,0.0,0.0029492465294615757,0.0,-0.03732723185743291,0.0
0.08784361395489246,-0.023347347476612018,-0.028884388362127495,0.04955268010112207,0.060716437245295324,0.0,0.018649193675973647,0.0,-0.03135266366022685,0.0
-0.4612594947127673,0.01779649111675264,-0.05351371383888062,0.029186981891631804,-0.09375953939558646,0.0,0.01894392105003052,0.0,0.027335329857300944,0.0
0.08784361395489246,-0.023347347476612018,-0.028884388362127495,0.04955268010112207,0.060716437245295324,0.0,0.018649193675973647,0.0,-0.03135266366022685,0.0
0.19145342267619708,0.0022407680111529694,-0.0337358327240734,-0.25725360195241664,-0.04780054602139733,0.0,0.0185031485494526,0.0,-0.02443740457973219,0.0
-0.16141224876747415,-0.00408957642886275,-0.0458142127473793,0.048145041524432435,-0.051149165462437536,0.0,0.010261959398159411,0.0,-0.027539488024659817,0.0
0.13142483177542252,-0.018269511855689004,-0.021333849109157633,0.044578672684313835,0.05806394199848795,0.0,0.012383229463860052,0.0,-0.037943948491542735,0.0
0.13142483177542252,-0.018269511855689004,-0.021333849109157633,0.044578672684313835,0.05806394199848795,0.0,0.012383229463860052,0.0,-0.037943948491542735,0.0
-0.4466173683297406,-0.010253576470028582,-0.05613811809297295,0.012548902060117132,-0.0804342643997739,0.0,0.011219752955797057,0.0,-0.02622319477798853,0.0
0.07663978368195315,0.03290701815613811,0.1029801761288953,0.04270389162865646,0.06304910849638765,0.0,-0.00030911863603589674,0.0,0.03892923199443894,0.0
